"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Label__c","nFORCE__Order__c","nFORCE__Question__c","nFORCE__lookupKey__c","nFORCE__Api_Value__c","nFORCE__Is_Default__c"
"a2z8c000000egHAAAY","0058c00000BxeO9AAJ","false","O-000619","2023-09-13T06:39:31.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Singapore","161.0","a308c000000dYR7AAM","a2t3g000000bliuAAA","","false"
"a2z8c000000egHBAAY","0058c00000BxeO9AAJ","false","O-000620","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Slovak Republic (Slovakia)","162.0","a308c000000dYR7AAM","a2t3g000000blivAAA","","false"
"a2z8c000000egHCAAY","0058c00000BxeO9AAJ","false","O-000621","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Slovenia","163.0","a308c000000dYR7AAM","a2t3g000000bliwAAA","","false"
"a2z8c000000egHDAAY","0058c00000BxeO9AAJ","false","O-000622","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Solomon Islands","164.0","a308c000000dYR7AAM","a2t3g000000blixAAA","","false"
"a2z8c000000egHEAAY","0058c00000BxeO9AAJ","false","O-000623","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Somalia","165.0","a308c000000dYR7AAM","a2t3g000000bliyAAA","","false"
"a2z8c000000egHFAAY","0058c00000BxeO9AAJ","false","O-000624","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","South Africa","166.0","a308c000000dYR7AAM","a2t3g000000blizAAA","","false"
"a2z8c000000egHGAAY","0058c00000BxeO9AAJ","false","O-000625","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","South Sudan","167.0","a308c000000dYR7AAM","a2t3g000000blj0AAA","","false"
"a2z8c000000egHHAAY","0058c00000BxeO9AAJ","false","O-000626","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Spain","168.0","a308c000000dYR7AAM","a2t3g000000blj1AAA","","false"
"a2z8c000000egHIAAY","0058c00000BxeO9AAJ","false","O-000627","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Sri Lanka","169.0","a308c000000dYR7AAM","a2t3g000000blj2AAA","","false"
"a2z8c000000egHJAAY","0058c00000BxeO9AAJ","false","O-000628","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Sudan","170.0","a308c000000dYR7AAM","a2t3g000000blj3AAA","","false"
"a2z8c000000egHKAAY","0058c00000BxeO9AAJ","false","O-000629","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Suriname","171.0","a308c000000dYR7AAM","a2t3g000000blj4AAA","","false"
"a2z8c000000egHLAAY","0058c00000BxeO9AAJ","false","O-000630","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Swaziland","172.0","a308c000000dYR7AAM","a2t3g000000blj5AAA","","false"
"a2z8c000000egHMAAY","0058c00000BxeO9AAJ","false","O-000631","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Sweden","173.0","a308c000000dYR7AAM","a2t3g000000blj6AAA","","false"
"a2z8c000000egHNAAY","0058c00000BxeO9AAJ","false","O-000632","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Switzerland","174.0","a308c000000dYR7AAM","a2t3g000000blj7AAA","","false"
"a2z8c000000egHOAAY","0058c00000BxeO9AAJ","false","O-000633","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Syria","175.0","a308c000000dYR7AAM","a2t3g000000blj8AAA","","false"
"a2z8c000000egHPAAY","0058c00000BxeO9AAJ","false","O-000634","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Tajikistan","176.0","a308c000000dYR7AAM","a2t3g000000blj9AAA","","false"
"a2z8c000000egHQAAY","0058c00000BxeO9AAJ","false","O-000635","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Tanzania","177.0","a308c000000dYR7AAM","a2t3g000000bljAAAQ","","false"
"a2z8c000000egHRAAY","0058c00000BxeO9AAJ","false","O-000636","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Thailand","178.0","a308c000000dYR7AAM","a2t3g000000bljBAAQ","","false"
"a2z8c000000egHSAAY","0058c00000BxeO9AAJ","false","O-000637","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Netherlands","179.0","a308c000000dYR7AAM","a2t3g000000bljCAAQ","","false"
"a2z8c000000egHTAAY","0058c00000BxeO9AAJ","false","O-000638","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Timor Leste","180.0","a308c000000dYR7AAM","a2t3g000000bljDAAQ","","false"
"a2z8c000000egHUAAY","0058c00000BxeO9AAJ","false","O-000639","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Togo","181.0","a308c000000dYR7AAM","a2t3g000000bljEAAQ","","false"
"a2z8c000000egHVAAY","0058c00000BxeO9AAJ","false","O-000640","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Trinidad & Tobago","182.0","a308c000000dYR7AAM","a2t3g000000bljFAAQ","","false"
"a2z8c000000egHWAAY","0058c00000BxeO9AAJ","false","O-000641","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Tunisia","183.0","a308c000000dYR7AAM","a2t3g000000bljGAAQ","","false"
"a2z8c000000egHXAAY","0058c00000BxeO9AAJ","false","O-000642","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Turkey","184.0","a308c000000dYR7AAM","a2t3g000000bljHAAQ","","false"
"a2z8c000000egHYAAY","0058c00000BxeO9AAJ","false","O-000643","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Turkmenistan","185.0","a308c000000dYR7AAM","a2t3g000000bljIAAQ","","false"
"a2z8c000000egHZAAY","0058c00000BxeO9AAJ","false","O-000644","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Israel and the Occupied Territories","86.0","a308c000000dYR7AAM","a2t3g000000blhhAAA","","false"
"a2z8c000000egHaAAI","0058c00000BxeO9AAJ","false","O-000645","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Italy","87.0","a308c000000dYR7AAM","a2t3g000000blhiAAA","","false"
"a2z8c000000egHbAAI","0058c00000BxeO9AAJ","false","O-000646","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Ivory Coast (Cote d'Ivoire)","88.0","a308c000000dYR7AAM","a2t3g000000blhjAAA","","false"
"a2z8c000000egHcAAI","0058c00000BxeO9AAJ","false","O-000647","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Jamaica","89.0","a308c000000dYR7AAM","a2t3g000000blhkAAA","","false"
"a2z8c000000egHdAAI","0058c00000BxeO9AAJ","false","O-000648","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Japan","90.0","a308c000000dYR7AAM","a2t3g000000blhlAAA","","false"
"a2z8c000000egHeAAI","0058c00000BxeO9AAJ","false","O-000649","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Jordan","91.0","a308c000000dYR7AAM","a2t3g000000blhmAAA","","false"
"a2z8c000000egHfAAI","0058c00000BxeO9AAJ","false","O-000650","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Kazakhstan","92.0","a308c000000dYR7AAM","a2t3g000000blhnAAA","","false"
"a2z8c000000egHgAAI","0058c00000BxeO9AAJ","false","O-000651","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Kenya","93.0","a308c000000dYR7AAM","a2t3g000000blhoAAA","","false"
"a2z8c000000egHhAAI","0058c00000BxeO9AAJ","false","O-000652","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Korea, Democratic Republic of (North Korea)","94.0","a308c000000dYR7AAM","a2t3g000000blhpAAA","","false"
"a2z8c000000egHiAAI","0058c00000BxeO9AAJ","false","O-000653","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Korea, Republic of (South Korea)","95.0","a308c000000dYR7AAM","a2t3g000000blhqAAA","","false"
"a2z8c000000egHjAAI","0058c00000BxeO9AAJ","false","O-000654","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Kosovo","96.0","a308c000000dYR7AAM","a2t3g000000blhrAAA","","false"
"a2z8c000000egHkAAI","0058c00000BxeO9AAJ","false","O-000655","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Kuwait","97.0","a308c000000dYR7AAM","a2t3g000000blhsAAA","","false"
"a2z8c000000egHlAAI","0058c00000BxeO9AAJ","false","O-000656","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Kyrgyz Republic (Kyrgyzstan)","98.0","a308c000000dYR7AAM","a2t3g000000blhtAAA","","false"
"a2z8c000000egHmAAI","0058c00000BxeO9AAJ","false","O-000657","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Laos","99.0","a308c000000dYR7AAM","a2t3g000000blhuAAA","","false"
"a2z8c000000egHnAAI","0058c00000BxeO9AAJ","false","O-000658","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Latvia","100.0","a308c000000dYR7AAM","a2t3g000000blhvAAA","","false"
"a2z8c000000egHoAAI","0058c00000BxeO9AAJ","false","O-000659","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Lebanon","101.0","a308c000000dYR7AAM","a2t3g000000blhwAAA","","false"
"a2z8c000000egHpAAI","0058c00000BxeO9AAJ","false","O-000660","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Lesotho","102.0","a308c000000dYR7AAM","a2t3g000000blhxAAA","","false"
"a2z8c000000egHqAAI","0058c00000BxeO9AAJ","false","O-000661","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Liberia","103.0","a308c000000dYR7AAM","a2t3g000000blhyAAA","","false"
"a2z8c000000egHrAAI","0058c00000BxeO9AAJ","false","O-000662","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Libya","104.0","a308c000000dYR7AAM","a2t3g000000blhzAAA","","false"
"a2z8c000000egHsAAI","0058c00000BxeO9AAJ","false","O-000663","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Liechtenstein","105.0","a308c000000dYR7AAM","a2t3g000000bli0AAA","","false"
"a2z8c000000egHtAAI","0058c00000BxeO9AAJ","false","O-000664","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Lithuania","106.0","a308c000000dYR7AAM","a2t3g000000bli1AAA","","false"
"a2z8c000000egHuAAI","0058c00000BxeO9AAJ","false","O-000665","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Luxembourg","107.0","a308c000000dYR7AAM","a2t3g000000bli2AAA","","false"
"a2z8c000000egHvAAI","0058c00000BxeO9AAJ","false","O-000666","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Macedonia, Republic of","108.0","a308c000000dYR7AAM","a2t3g000000bli3AAA","","false"
"a2z8c000000egHwAAI","0058c00000BxeO9AAJ","false","O-000667","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Madagascar","109.0","a308c000000dYR7AAM","a2t3g000000bli4AAA","","false"
"a2z8c000000egHxAAI","0058c00000BxeO9AAJ","false","O-000668","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Malawi","110.0","a308c000000dYR7AAM","a2t3g000000bli5AAA","","false"
"a2z8c000000egHyAAI","0058c00000BxeO9AAJ","false","O-000669","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Malaysia","111.0","a308c000000dYR7AAM","a2t3g000000bli6AAA","","false"
"a2z8c000000egHzAAI","0058c00000BxeO9AAJ","false","O-000670","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Maldives","112.0","a308c000000dYR7AAM","a2t3g000000bli7AAA","","false"
"a2z8c000000egI0AAI","0058c00000BxeO9AAJ","false","O-000671","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mali","113.0","a308c000000dYR7AAM","a2t3g000000bli8AAA","","false"
"a2z8c000000egI1AAI","0058c00000BxeO9AAJ","false","O-000672","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Malta","114.0","a308c000000dYR7AAM","a2t3g000000bli9AAA","","false"
"a2z8c000000egI2AAI","0058c00000BxeO9AAJ","false","O-000673","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Martinique","115.0","a308c000000dYR7AAM","a2t3g000000bliAAAQ","","false"
"a2z8c000000egI3AAI","0058c00000BxeO9AAJ","false","O-000674","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mauritania","116.0","a308c000000dYR7AAM","a2t3g000000bliBAAQ","","false"
"a2z8c000000egI4AAI","0058c00000BxeO9AAJ","false","O-000675","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mauritius","117.0","a308c000000dYR7AAM","a2t3g000000bliCAAQ","","false"
"a2z8c000000egI5AAI","0058c00000BxeO9AAJ","false","O-000676","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mayotte","118.0","a308c000000dYR7AAM","a2t3g000000bliDAAQ","","false"
"a2z8c000000egI6AAI","0058c00000BxeO9AAJ","false","O-000677","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mexico","119.0","a308c000000dYR7AAM","a2t3g000000bliEAAQ","","false"
"a2z8c000000egI7AAI","0058c00000BxeO9AAJ","false","O-000678","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Moldova, Republic of","120.0","a308c000000dYR7AAM","a2t3g000000bliFAAQ","","false"
"a2z8c000000egI8AAI","0058c00000BxeO9AAJ","false","O-000679","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Monaco","121.0","a308c000000dYR7AAM","a2t3g000000bliGAAQ","","false"
"a2z8c000000egI9AAI","0058c00000BxeO9AAJ","false","O-000680","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mongolia","122.0","a308c000000dYR7AAM","a2t3g000000bliHAAQ","","false"
"a2z8c000000egIAAAY","0058c00000BxeO9AAJ","false","O-000681","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Montenegro","123.0","a308c000000dYR7AAM","a2t3g000000bliIAAQ","","false"
"a2z8c000000egIBAAY","0058c00000BxeO9AAJ","false","O-000682","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Montserrat","124.0","a308c000000dYR7AAM","a2t3g000000bliJAAQ","","false"
"a2z8c000000egICAAY","0058c00000BxeO9AAJ","false","O-000683","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Morocco","125.0","a308c000000dYR7AAM","a2t3g000000bliKAAQ","","false"
"a2z8c000000egIDAAY","0058c00000BxeO9AAJ","false","O-000684","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Mozambique","126.0","a308c000000dYR7AAM","a2t3g000000bliLAAQ","","false"
"a2z8c000000egIEAAY","0058c00000BxeO9AAJ","false","O-000685","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Myanmar/Burma","127.0","a308c000000dYR7AAM","a2t3g000000bliMAAQ","","false"
"a2z8c000000egIFAAY","0058c00000BxeO9AAJ","false","O-000686","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Namibia","128.0","a308c000000dYR7AAM","a2t3g000000bliNAAQ","","false"
"a2z8c000000egIGAAY","0058c00000BxeO9AAJ","false","O-000687","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Nepal","129.0","a308c000000dYR7AAM","a2t3g000000bliOAAQ","","false"
"a2z8c000000egIHAAY","0058c00000BxeO9AAJ","false","O-000688","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","New Zealand","130.0","a308c000000dYR7AAM","a2t3g000000bliPAAQ","","false"
"a2z8c000000egIIAAY","0058c00000BxeO9AAJ","false","O-000689","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Nicaragua","131.0","a308c000000dYR7AAM","a2t3g000000bliQAAQ","","false"
"a2z8c000000egIJAAY","0058c00000BxeO9AAJ","false","O-000690","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Niger","132.0","a308c000000dYR7AAM","a2t3g000000bliRAAQ","","false"
"a2z8c000000egIKAAY","0058c00000BxeO9AAJ","false","O-000691","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Nigeria","133.0","a308c000000dYR7AAM","a2t3g000000bliSAAQ","","false"
"a2z8c000000egILAAY","0058c00000BxeO9AAJ","false","O-000692","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Norway","134.0","a308c000000dYR7AAM","a2t3g000000bliTAAQ","","false"
"a2z8c000000egIMAAY","0058c00000BxeO9AAJ","false","O-000693","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Oman","135.0","a308c000000dYR7AAM","a2t3g000000bliUAAQ","","false"
"a2z8c000000egINAAY","0058c00000BxeO9AAJ","false","O-000694","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Pacific Islands","136.0","a308c000000dYR7AAM","a2t3g000000bliVAAQ","","false"
"a2z8c000000egIOAAY","0058c00000BxeO9AAJ","false","O-000695","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Pakistan","137.0","a308c000000dYR7AAM","a2t3g000000bliWAAQ","","false"
"a2z8c000000egIPAAY","0058c00000BxeO9AAJ","false","O-000696","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Panama","138.0","a308c000000dYR7AAM","a2t3g000000bliXAAQ","","false"
"a2z8c000000egIQAAY","0058c00000BxeO9AAJ","false","O-000697","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Papua New Guinea","139.0","a308c000000dYR7AAM","a2t3g000000bliYAAQ","","false"
"a2z8c000000egIRAAY","0058c00000BxeO9AAJ","false","O-000698","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Paraguay","140.0","a308c000000dYR7AAM","a2t3g000000bliZAAQ","","false"
"a2z8c000000egISAAY","0058c00000BxeO9AAJ","false","O-000699","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Peru","141.0","a308c000000dYR7AAM","a2t3g000000bliaAAA","","false"
"a2z8c000000egITAAY","0058c00000BxeO9AAJ","false","O-000700","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Philippines","142.0","a308c000000dYR7AAM","a2t3g000000blibAAA","","false"
"a2z8c000000egIUAAY","0058c00000BxeO9AAJ","false","O-000701","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Poland","143.0","a308c000000dYR7AAM","a2t3g000000blicAAA","","false"
"a2z8c000000egIVAAY","0058c00000BxeO9AAJ","false","O-000702","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Portugal","144.0","a308c000000dYR7AAM","a2t3g000000blidAAA","","false"
"a2z8c000000egIWAAY","0058c00000BxeO9AAJ","false","O-000703","2023-09-13T06:39:32.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","0058c00000BxeO9AAJ","2025-07-10T00:09:48.000Z","","","Belize","19.0","a308c000000dYR7AAM","a2t3g000000blgdAAA","","false"
